Frame_ID,User_ID,Model,R,D,Pred_Cost,Real_Cost,Param_a,Param_b,Param_c,x,y,z,Mode
94,1,bicycle,1.0465211921827775,1.0576323032938886,0.0020507672336986266,0.0018783481834536847,-0.24963233070072696,0.8263405147964693,0.36655156612045536,1.1995465522629938,0.6492368593976333,0.17362105134867292,Fast
63,0,bicycle,1.052017083341421,1.0686837500080877,0.0018765245720284308,0.0018198832376617657,-0.110522823715344,0.5402068403585978,0.48764563312006837,0.7945971795007133,0.11998466720666684,1.2635482753076228,Slow
94,3,room,1.0537327678990158,1.064843879010127,0.0012923009075841475,0.001362734849403394,-0.5199830972919168,1.0409693176512107,0.4229172954496145,-0.09497741850400135,0.8172396464544511,-0.6665321939108085,Slow
95,1,bicycle,1.0576323032938886,1.0687434144049996,0.002051233086603147,0.0021996478109384396,-0.2505354435158307,0.8279171968269312,0.3658400700542817,1.2018869075602083,0.65519141316796,0.1774085348549941,Fast
31,2,room,1.064785507238566,1.0981188405718993,0.0013145047579507737,0.001220430079344297,-0.162512469120476,0.5004739942138187,0.6506118198638683,-1.2190487716995944,2.239123739419709,1.0928900505946577,Slow
95,3,room,1.064843879010127,1.075954990121238,0.001292303104894939,0.0011303621243537213,-0.5199179708917244,1.0408747103674867,0.4229555956574167,-0.09499466167482061,0.8190026877064778,-0.6671713437954316,Slow
64,0,bicycle,1.0686837500080877,1.0853504166747543,0.0018765081616419251,0.0015941201427982254,-0.11054040325073143,0.5402236962900012,0.4876586115369673,0.7950799521314706,0.11887726276000125,1.2637408808782904,Slow
96,1,bicycle,1.0687434144049996,1.0798545255161107,0.002051186900091235,0.002073389699042136,-0.25044614504443863,0.82776120880044,0.3659105043535452,1.203028936728159,0.6529513930919616,0.1844054687742363,Fast
96,3,room,1.075954990121238,1.087066101232349,0.001292292897933326,0.0012641290113318375,-0.5199647183700531,1.0409440112023767,0.42292182248200944,-0.09328803609152642,0.8188020256693213,-0.667922534998516,Slow
97,1,bicycle,1.0798545255161107,1.0909656366272218,0.002050943282606947,0.002154311761725179,-0.24989615257472608,0.8268314719277817,0.3663153146096058,1.198954675500072,0.651797114032167,0.17829424630005042,Fast
65,0,bicycle,1.0853504166747543,1.102017083341421,0.0018764790771952959,0.0018208964264958619,-0.11056616176200779,0.5402506918443792,0.4876603788339495,0.7951393377919336,0.11771118235420826,1.2641059024638333,Slow
97,3,room,1.087066101232349,1.09817721234346,0.0012922846826449322,0.001279473217140066,-0.5200202437517398,1.041025691375722,0.42288439970566094,-0.09192529379899766,0.8177842867056689,-0.6687126395512929,Slow
98,1,bicycle,1.0909656366272218,1.1020767477383329,0.0020511926423997543,0.0020386056569590113,-0.2504630739839684,0.8277884967398489,0.36589928810629446,1.2031801754251852,0.6529821907274722,0.1842958917778073,Fast
32,2,room,1.0981188405718993,1.1314521739052328,0.0013144035998761323,0.0011876821350877182,-0.16342592525557442,0.5017916786681094,0.650128457925766,-1.219328237071939,2.2390229248126916,1.0970479083994678,Slow
98,3,room,1.09817721234346,1.1092883234545712,0.0012922914893427045,0.0013399163595798483,-0.5200233387357258,1.0410290671254543,0.4228873372081646,-0.09307581733348182,0.8163163744854589,-0.6685160341885548,Slow
66,0,bicycle,1.102017083341421,1.1186837500080875,0.0018765023042025264,0.0018618709275257763,-0.11053248526665785,0.5402217719600271,0.48760897734695025,0.7955649540699858,0.11853318121007084,1.2649057021838712,Slow
99,1,bicycle,1.1020767477383329,1.113187858849444,0.002051215942262983,0.0019472450210637707,-0.2503026562385699,0.8275887941631974,0.36595049348765785,1.1973478668333055,0.6567145451422365,0.18158799372890597,Fast
99,3,room,1.1092883234545712,1.1203994345656823,0.0012922987392717685,0.0010180684813613423,-0.5199443598908677,1.0409135862787164,0.42293657242492977,-0.09358921213699538,0.816805425962507,-0.6702522308326085,Slow
100,1,bicycle,1.113187858849444,1.124298969960555,0.002051264907177382,0.002143941532674975,-0.2503644743351343,0.8277096137389891,0.36588972562739364,1.1970044432874412,0.6574795982432056,0.18342992156285667,Slow
67,0,bicycle,1.1186837500080875,1.1353504166747541,0.0018764615164271776,0.0019123296855553071,-0.11056406317059735,0.5402571852039021,0.4875936631181027,0.7945987879341833,0.11787548001125754,1.265266898887155,Slow
100,3,room,1.1203994345656823,1.1315105456767933,0.0012923035411885795,0.0013090394823412543,-0.5199420796080974,1.0409095173576246,0.42294164544564117,-0.094727133201347,0.8168577114128576,-0.6687624233815305,Slow
101,1,bicycle,1.124298969960555,1.135410081071666,0.0020512352722646386,0.002132004622598502,-0.250372475894606,0.8276980311620992,0.3659073269958433,1.1985198634747312,0.6562740639954423,0.18284159090917385,Slow
33,2,room,1.1314521739052328,1.1647855072385662,0.0013142644360379012,0.0011470732630902605,-0.16415621452408036,0.5028205496785777,0.6497667472337749,-1.215441877156702,2.2375748513729303,1.0974666397293735,Slow
101,3,room,1.1315105456767933,1.1426216567879044,0.0012923037326614975,0.0011764867384122578,-0.5199297012276243,1.0408915616525092,0.4229482307431423,-0.09429588256219347,0.8161861826739396,-0.6704595375195125,Slow
68,0,bicycle,1.1353504166747541,1.1520170833414207,0.0018764597221635297,0.0019139991343650846,-0.11054877372534404,0.5402490927281396,0.4875305565971224,0.7947590924743505,0.1180361782210293,1.266468976034069,Slow
102,1,bicycle,1.135410081071666,1.1465211921827771,0.0020511762905435133,0.002171138603587865,-0.2502681142804553,0.827511970234458,0.365993161672171,1.198836076471119,0.6549375138641337,0.1843280589418114,Slow
102,3,room,1.1426216567879044,1.1537327678990155,0.0012923108363072826,0.0013249842566315005,-0.5198629443737661,1.0407937908010407,0.42299038976949827,-0.09479271172337238,0.8161536018609234,-0.6722676369729516,Slow
103,1,bicycle,1.1465211921827771,1.1576323032938882,0.0020512133130716993,0.0020495713091056777,-0.25033810518312843,0.8276348355196866,0.36593739027204164,1.1993113328057292,0.6550606297867508,0.1862914534540401,Slow
69,0,bicycle,1.1520170833414207,1.1686837500080873,0.0018764850504824464,0.0020181353404191598,-0.1105132564123387,0.5402176133825864,0.4874817101645118,0.7951985483179576,0.11891030547840986,1.2672033404032885,Slow
103,3,room,1.1537327678990155,1.1648438790101265,0.0012923219668800495,0.0011879170430460339,-0.5198220936477946,1.0407328661469477,0.42302106775256887,-0.09636957151639439,0.8151950959819069,-0.6726021575722315,Slow
104,1,bicycle,1.1576323032938882,1.1687434144049993,0.0020511434523548663,0.0019771217369847867,-0.25020902875264805,0.8274070476029519,0.36604136689027245,1.1988540272045327,0.654366102990766,0.18444633875803548,Slow
34,2,room,1.1647855072385662,1.1981188405718997,0.0013143003224423714,0.0013604587823106656,-0.1646281142147641,0.503538636961107,0.6494794815884388,-1.2164447613834897,2.2335889507968516,1.0981615252088763,Slow
104,3,room,1.1648438790101265,1.1759549901212376,0.001292319741055854,0.00120613305592102,-0.5198893611129499,1.0408305803686302,0.4229817288683103,-0.0964977514662016,0.8137540567112077,-0.6714088009285278,Slow
70,0,bicycle,1.1686837500080873,1.185350416674754,0.0018764870979634865,0.0016351754539955324,-0.11050217603865031,0.5402100736697781,0.48744806124175194,0.7959584142054299,0.11854253519612386,1.2680886989633524,Slow
105,1,bicycle,1.1687434144049993,1.1798545255161104,0.0020512033847385016,0.0018588282976806792,-0.2503608190039864,0.8276580929360801,0.3659348353008066,1.1997107670351006,0.6551363941778375,0.1827824299641176,Slow
105,3,room,1.1759549901212376,1.1870661012323487,0.001292313884523814,0.00126474732664566,-0.5199695844684744,1.0409476354021598,0.4229326986472034,-0.09618714267520787,0.8128323362081876,-0.6698053428369112,Slow
106,1,bicycle,1.1798545255161104,1.1909656366272214,0.0020510989202338617,0.0021522084401186387,-0.2501698994919085,0.8273202917492787,0.3660894474178467,1.199344391766373,0.6537764045917651,0.1813291090728901,Slow
71,0,bicycle,1.185350416674754,1.2020170833414205,0.0018764613357131598,0.0016435185161931644,-0.11053299773050825,0.5402390402662831,0.487477818547376,0.7949556704205273,0.1182352621134257,1.2674589378325705,Slow
106,3,room,1.1870661012323487,1.1981772123434598,0.0012923085278874983,0.0011862934042198424,-0.520040869043422,1.0410516626144002,0.4228885270937404,-0.09551113539718897,0.8110834353951778,-0.6698438715874808,Slow
107,1,bicycle,1.1909656366272214,1.2020767477383325,0.0020510323891031143,0.002103336319534816,-0.2500058820105084,0.8270476882155597,0.3662058102718809,1.197908306818608,0.6535847130747778,0.1799160066315376,Slow
35,2,room,1.1981188405718997,1.231452173905233,0.0013142269543537806,0.0011593801086750134,-0.16489563844912392,0.5039060576636971,0.6493565097486218,-1.2129027749379202,2.2319347203521316,1.0967144938825006,Slow
107,3,room,1.1981772123434598,1.2092883234545708,0.0012923001300799552,0.0012443965971250103,-0.520058807772395,1.0410789880274862,0.42287277528179357,-0.0943445906512671,0.8124691068015083,-0.6693578546456551,Slow
72,0,bicycle,1.2020170833414205,1.2186837500080872,0.0018764907350015266,0.0019593711807316364,-0.11051378879823956,0.5402156530736216,0.4875018044728303,0.7949893362921098,0.11918702781926362,1.2666911360497928,Slow
108,1,bicycle,1.2020767477383325,1.2131878588494436,0.0020509659017904657,0.0019318055041146554,-0.2498475585442897,0.8267828409153868,0.3663197312424778,1.1971890857696201,0.6526325783504717,0.1815506639883258,Slow
108,3,room,1.2092883234545708,1.220399434565682,0.0012923004404927687,0.001172083638031969,-0.5200625167504835,1.041084315935888,0.42287142946951084,-0.09480980716637971,0.8133092891274375,-0.6677470189583288,Slow
109,1,bicycle,1.2131878588494436,1.2242989699605547,0.002050844560058808,0.001984402533724469,-0.24957433832806677,0.826320799806652,0.3665209960347886,1.1956385941744085,0.6514697321413288,0.18096781869864872,Slow
73,0,bicycle,1.2186837500080872,1.2353504166747538,0.0018764780360111064,0.001557037721984583,-0.11053525091469545,0.5402335454930987,0.48753999671131343,0.7954518582278837,0.11810009828865962,1.266373065960372,Slow
109,3,room,1.220399434565682,1.231510545676793,0.0012922994768368847,0.0011076378597453366,-0.5200167137741916,1.0410181803524712,0.42289635579114626,-0.09420281359723634,0.8145072422606802,-0.6690560611485862,Slow
110,1,bicycle,1.2242989699605547,1.2354100810716657,0.002050905153962816,0.0019933184807424138,-0.24966915591892436,0.8264951745986681,0.3664380264058823,1.1950116952032748,0.6529493388240881,0.17973749115325113,Slow
36,2,room,1.231452173905233,1.2647855072385665,0.001314274580890365,0.0012581239502249735,-0.16462531200716052,0.5035235596678763,0.6494920580142625,-1.2158819174718356,2.2344138674036196,1.0982489598039409,Slow
110,3,room,1.231510545676793,1.242621656787904,0.0012923125066819153,0.0013948634827179026,-0.5199392225701938,1.0409039205534185,0.4229489834608171,-0.09586462116999911,0.8142904837154642,-0.6698978067648418,Slow
74,0,bicycle,1.2353504166747538,1.2520170833414204,0.0018765061363365185,0.0019052121341908543,-0.11052425895178204,0.5402154594833781,0.48759048534120386,0.796320573705382,0.11815137797723102,1.2655132899778916,Slow
111,1,bicycle,1.2354100810716657,1.2465211921827768,0.0020509359147264684,0.00186796352608786,-0.2496846949640278,0.8265395561590558,0.36640964507458557,1.1942553613819966,0.6536113029797203,0.18149410913451164,Slow
111,3,room,1.242621656787904,1.253732767899015,0.0012923158487303677,0.0011617476639625025,-0.5199013973710651,1.0408486467671512,0.42297308934141875,-0.09654849366341799,0.8157454901891454,-0.6689321987011886,Slow
112,1,bicycle,1.2465211921827768,1.2576323032938879,0.0020508043911463478,0.0019499326401934056,-0.24943322128992637,0.8260992623004451,0.36660894956748236,1.1938629699886731,0.6516319144488333,0.1813392086410409,Slow
75,0,bicycle,1.2520170833414204,1.268683750008087,0.001876511228780247,0.0016916925818649137,-0.11052513592489846,0.5402138165717276,0.48761048079143154,0.7956077513647165,0.1188286182205506,1.2647854569676262,Slow
112,3,room,1.253732767899015,1.2648438790101262,0.0012923267302499865,0.0012743243292395446,-0.5198628379707662,1.0407910785023369,0.4230023019069764,-0.09810246324000914,0.8147499959360062,-0.6692658064128758,Slow
113,1,bicycle,1.2576323032938879,1.268743414404999,0.0020508898169598923,0.0019110057706621247,-0.24965789770577707,0.8264682896740537,0.36645365911917566,1.1958157213082683,0.652039481184254,0.18168066986085438,Slow
37,2,room,1.2647855072385665,1.2981188405719,0.001314308023690829,0.0013074275564503364,-0.16507547369781106,0.5042083549909768,0.6492182472407549,-1.21658782891039,2.2303262580373904,1.0986602804992383,Slow
113,3,room,1.2648438790101262,1.2759549901212373,0.0012923360303320724,0.0013681944256641806,-0.5197766005307496,1.040664761537657,0.4230570920045744,-0.09894002146773327,0.8151649864314838,-0.6708916610995364,Slow
76,0,bicycle,1.268683750008087,1.2853504166747536,0.0018765309672390616,0.002122714931222252,-0.1105240397351622,0.5402047648162196,0.48767150374958956,0.7959925630934155,0.11890963407918319,1.2636270670110654,Slow
114,1,bicycle,1.268743414404999,1.27985452551611,0.0020507593134006935,0.001999877528381761,-0.24937061489996318,0.8259802732212704,0.36666733636231663,1.19445209790197,0.6505441752936956,0.1817038134149246,Slow
114,3,room,1.2759549901212373,1.2870661012323483,0.0012923252011102983,0.0012303706574771536,-0.5198256324087482,1.0407374698625178,0.4230216322803406,-0.09717446944947106,0.815083931149215,-0.6715188616020297,Slow
115,1,bicycle,1.27985452551611,1.290965636627221,0.0020507572304844807,0.0019596335032149863,-0.24931528815553164,0.8259038072409198,0.3666921009656907,1.1928776802849639,0.6514066322670382,0.180769296822759,Slow
77,0,bicycle,1.2853504166747536,1.3020170833414202,0.0018765635845391275,0.001915750174939566,-0.11050761173147688,0.5401816538239586,0.4877163514832788,0.7968620106556175,0.11916671137487019,1.262805797793343,Slow
115,3,room,1.2870661012323483,1.2981772123434594,0.0012923289644504229,0.0012091937561046864,-0.5197846214557393,1.040677498405453,0.4230468684720551,-0.09718742289771959,0.8147062510026498,-0.6733557922684867,Slow
116,1,bicycle,1.290965636627221,1.3020767477383322,0.002050634024938444,0.0018499594693994128,-0.2490929236899682,0.825509220797449,0.36687325323942777,1.1928517785038455,0.6494256870646129,0.1803556190165354,Slow
38,2,room,1.2981188405719,1.3314521739052334,0.001314377090355239,0.0014262567832133094,-0.16507467990470143,0.5042364525503118,0.6491892709407372,-1.2202178308742893,2.230659014880255,1.1006822608725264,Slow
116,3,room,1.2981772123434594,1.3092883234545705,0.0012923322910082652,0.0013151260380137393,-0.5197522347583928,1.0406300785696727,0.42306692101415133,-0.09716521194773696,0.8141088928371804,-0.675133373280466,Slow
78,0,bicycle,1.3020170833414202,1.3186837500080868,0.0018765437368420683,0.0018422445791015098,-0.11051582533010759,0.5401947284379935,0.48768220664948236,0.7970702850840904,0.11842747829307651,1.2637579884993368,Slow
117,1,bicycle,1.3020767477383322,1.3131878588494432,0.002050504662563466,0.0022999359472547576,-0.24882076697991068,0.8250425707736346,0.3670797300426019,1.1919505259931675,0.6476610031345517,0.18076741831670368,Slow
117,3,room,1.3092883234545705,1.3203994345656815,0.0012923238470862576,0.0014049514882657538,-0.519813303446372,1.0407198345007582,0.42302704022700516,-0.09641867909072716,0.8145642818364791,-0.6734743271958066,Slow
118,1,bicycle,1.3131878588494432,1.3242989699605543,0.0020506214140053737,0.002205106727530716,-0.2490874561230249,0.8254922285227484,0.36688452586992215,1.1935279153659197,0.648746589023186,0.18142262070510376,Slow
79,0,bicycle,1.3186837500080868,1.3353504166747534,0.0018767325685518413,0.002068469784650392,-0.11041557832542204,0.5400602835531043,0.48791283401631663,0.7993921108479143,0.12240803938571808,1.2582392769631692,Fast
118,3,room,1.3203994345656815,1.3315105456767926,0.0012923182165218107,0.001174518596262749,-0.5198444321103854,1.0407657868961686,0.4230050859298933,-0.09529211780172349,0.8136959968684068,-0.6746966468081173,Slow
119,1,bicycle,1.3242989699605543,1.3354100810716654,0.00205068289695652,0.001954593060598609,-0.24916810835163783,0.8256481243262093,0.36680686993800093,1.1929775191832246,0.649817673864525,0.18304920775453187,Slow
39,2,room,1.3314521739052334,1.3647855072385668,0.0013143909573387295,0.0012494133154540776,-0.16570777879777454,0.5051857209154447,0.648818091295026,-1.2222780610198134,2.2281355633687827,1.103282970433602,Slow
119,3,room,1.3315105456767926,1.3426216567879037,0.0012923247285533282,0.0012771974906132155,-0.5198512819763446,1.0407746446604478,0.42300570844784335,-0.09639967203788874,0.8122023311172551,-0.674452903918805,Slow
80,0,bicycle,1.3353504166747534,1.35201708334142,0.0018766176059113622,0.0017106927137728978,-0.11058161383310913,0.5401886052517666,0.48822548618141526,0.7966412019382078,0.11850213068313478,1.2528663544914767,Fast
120,1,bicycle,1.3354100810716654,1.3465211921827764,0.002050571109041776,0.0020841691146398027,-0.24897742915656157,0.8253050853745234,0.36696658444870534,1.1931917433018164,0.6479633022732489,0.1822673138019267,Slow
120,3,room,1.3426216567879037,1.3537327678990148,0.0012923367788387377,0.001117776849143695,-0.5197709723138562,1.0406564715425832,0.4230595971492911,-0.09812578541633887,0.8129284111161396,-0.6743506063222697,Slow
121,1,bicycle,1.3465211921827764,1.3576323032938875,0.002050580959054609,0.0021020673514010714,-0.24904179397333237,0.8253996602766056,0.3669325186459201,1.1941140827660093,0.6479228138500479,0.1804663155440103,Slow
81,0,bicycle,1.35201708334142,1.3686837500080866,0.0018768135774080842,0.0017408336167910403,-0.1104714583954574,0.5400407283559092,0.4884621278790063,0.8023926017959463,0.11982145785778683,1.2487587159981488,Fast
121,3,room,1.3537327678990148,1.3648438790101258,0.001292329929055016,0.00125271330497843,-0.5198550014132359,1.0407791866496536,0.4230072976468599,-0.09734919948262803,0.8112597019704423,-0.6739908168936731,Slow
122,1,bicycle,1.3576323032938875,1.3687434144049986,0.002050515184752204,0.0021974043535908437,-0.2488545678591454,0.8250963047699991,0.36705803525528585,1.1925043775606203,0.6474576859494002,0.18160141435575375,Slow
40,2,room,1.3647855072385668,1.3981188405719003,0.0013144556145411484,0.0014396527062337514,-0.16496102505676752,0.5041003660955169,0.6492213965568159,-1.224240634856295,2.23177977488274,1.1027889336108374,Slow
122,3,room,1.3648438790101258,1.375954990121237,0.0012923220504613068,0.0012957681396245462,-0.5199039693228326,1.0408513215462394,0.4229737748817178,-0.09599069164611443,0.8103598967698175,-0.6749192195096545,Slow
82,0,bicycle,1.3686837500080866,1.3853504166747532,0.0018769918085265853,0.0016805602207909335,-0.11028518740227836,0.5398864855047015,0.48822885515603387,0.8049987065370913,0.1258469406051992,1.2516902163389394,Fast
123,1,bicycle,1.3687434144049986,1.3798545255161097,0.0020506012239107432,0.0019496376021741768,-0.24900114806640167,0.8253600928499851,0.3669351793175831,1.1920474238521495,0.6492218273710851,0.1807211061840042,Slow
123,3,room,1.375954990121237,1.387066101232348,0.0012923145291610636,0.0012062149854440236,-0.5199753122183848,1.0409557820636277,0.4229279802987501,-0.09490063396595534,0.8088762104675088,-0.6752763939328278,Slow
124,1,bicycle,1.3798545255161097,1.3909656366272207,0.002050518874705396,0.0021852048587991954,-0.24877801480588713,0.8249955619082405,0.3670875714743649,1.1901120044489921,0.6487374916657767,0.18106098084190647,Slow
83,0,bicycle,1.3853504166747532,1.4020170833414198,0.0018767926908309484,0.001741789227536579,-0.11038502102205532,0.5400190713858414,0.48798796803732947,0.7996351379923199,0.12413753295615355,1.2561625732638908,Fast
124,3,room,1.387066101232348,1.398177212343459,0.0012923032234774042,0.0012462660050592913,-0.5200738596723277,1.0411002364406543,0.42286471584455115,-0.09370145154904921,0.8081662659170453,-0.6740213781462531,Slow
125,1,bicycle,1.3909656366272207,1.4020767477383318,0.0020504109399835514,0.001982848174155172,-0.24859818389747537,0.824670130935074,0.367239984323937,1.1905107967136934,0.6468267201664113,0.1805263210141033,Slow
41,2,room,1.3981188405719003,1.4314521739052337,0.0013145703059234337,0.0014203145531756648,-0.16381657286882756,0.5024437474721039,0.6498327003991068,-1.2249157742434433,2.2336073814142794,1.0991038166278715,Slow
125,3,room,1.398177212343459,1.4092883234545701,0.001292304045210055,0.0011504349908074381,-0.5201239601622724,1.0411726114065731,0.4228371126336582,-0.09417962863961978,0.8065695954569675,-0.6731616604773235,Slow
84,0,bicycle,1.4020170833414198,1.4186837500080864,0.0018767161259737534,0.0018862732909551538,-0.11036498295091109,0.5400403185516984,0.48765953813932644,0.7951689918223317,0.12693850507023002,1.2610513371274563,Fast
126,1,bicycle,1.4020767477383318,1.4131878588494429,0.0020504161215346675,0.0018856910744008927,-0.24867003134556356,0.8247712419786563,0.3672061266380284,1.1923055417930988,0.6460022614197232,0.180968024534124,Slow
126,3,room,1.4092883234545701,1.4203994345656812,0.0012923060784889796,0.0013000711921032138,-0.5200819440251716,1.0411114655571498,0.42286171964868285,-0.09391934371700689,0.8066014347384253,-0.6750186371539455,Slow
127,1,bicycle,1.4131878588494429,1.424298969960554,0.002050403547923239,0.0021396967324269467,-0.24858856123666906,0.8246514844552575,0.367249292791191,1.190564246379689,0.6467196431031614,0.18022694563944128,Slow
85,0,bicycle,1.4186837500080864,1.435350416674753,0.0018767173128730996,0.001953839515692318,-0.11044476026886413,0.5400810380659888,0.4879828067138097,0.7931924509178208,0.12681157613141605,1.2541398182201158,Fast
127,3,room,1.4203994345656812,1.4315105456767923,0.0012923041622218852,0.0013986590525875283,-0.5201427131624213,1.04119971915316,0.4228259583126361,-0.09382884134457055,0.8047386176720807,-0.6748215426176942,Slow
128,1,bicycle,1.424298969960554,1.435410081071665,0.002050309427551056,0.0022094548896270474,-0.24843393280435783,0.8243706338767662,0.367381305111172,1.1911524022233744,0.6448304600333943,0.18065239147275342,Slow
42,2,room,1.4314521739052337,1.4647855072385672,0.001314666250390094,0.0011939366101534126,-0.16308581660513283,0.5013955846661146,0.6502133572612219,-1.2245158016211914,2.2324557692543268,1.0951176082365746,Slow
128,3,room,1.4315105456767923,1.4426216567879033,0.001292296481857184,0.0011817698002116505,-0.520215758292362,1.0413066691242343,0.4227791024108641,-0.09273701134985617,0.8032527443293092,-0.6751639050428878,Slow
86,0,bicycle,1.435350416674753,1.4520170833414197,0.0018766311960631591,0.0020266347796698454,-0.11056977473342539,0.5401766783244911,0.48822299028053906,0.7886852182768486,0.1257002942591099,1.2486496611158358,Fast
129,1,bicycle,1.435410081071665,1.446521192182776,0.0020096352062491385,0.0022954121008433755,-0.2037005226770121,0.716841951815542,0.43006644336531064,1.1896667978346134,0.6436613868225349,0.1813750196983191,Slow
129,3,room,1.4426216567879033,1.4537327678990144,0.0012923032318898954,0.0012295720902413287,-0.5201835756905691,1.0412589915346986,0.4228014875533049,-0.09334567569924301,0.8022011975033327,-0.6765925062261667,Slow
130,1,bicycle,1.446521192182776,1.4576323032938872,0.0020502337953189472,0.0019023212886744982,-0.24818836631859123,0.8239809511149184,0.3675382692102781,1.188227697096493,0.6449332866725904,0.18073689434887033,Slow
87,0,bicycle,1.4520170833414197,1.4686837500080863,0.0018766561853018199,0.0015922780474496047,-0.11059098655182314,0.5401684676296143,0.48842611725271023,0.7939852506443843,0.12105698189347767,1.2472209464181168,Fast
130,3,room,1.4537327678990144,1.4648438790101255,0.001292309789457581,0.0013429418782913555,-0.5201770149780401,1.041248442691047,0.422810151949917,-0.09467539109194267,0.8019282621092851,-0.6752984862868323,Slow
131,1,bicycle,1.4576323032938872,1.4687434144049982,0.002050325489730465,0.0021365029986538287,-0.24837422791396857,0.8243021618048363,0.3673948986221451,1.1884672407690793,0.6465129552578008,0.17949463426561,Slow
43,2,room,1.4647855072385672,1.4981188405719006,0.001314605313771757,0.0014410799830851778,-0.1634121874245813,0.5018561124055456,0.6500509953635318,-1.2214303566897384,2.230048465877393,1.0936820017338298,Slow
131,3,room,1.4648438790101255,1.4759549901212365,0.001292322220369926,0.0014144517669173197,-0.5201064389690048,1.041144294811654,0.42285882291680893,-0.09649850250655356,0.8022807318572971,-0.6750355144158019,Slow
88,0,bicycle,1.4686837500080863,1.4853504166747529,0.001876814227733598,0.0018500719888502638,-0.1104927144745618,0.5400453473548057,0.48857493156057086,0.7944463353530932,0.12613994151055755,1.242157070340272,Fast
132,1,bicycle,1.4687434144049982,1.4798545255161093,0.002050263726909108,0.001999737712256726,-0.24820685762868333,0.8240287827441319,0.3675091598886443,1.187241302978882,0.6458577854739606,0.18096561122448723,Slow
132,3,room,1.4759549901212365,1.4870661012323476,0.0012923094231223225,0.0011418699051455156,-0.5201698090248587,1.0412380802627919,0.42281430764933314,-0.09482643258512376,0.8028517998525873,-0.674406874709049,Slow
133,1,bicycle,1.4798545255161093,1.4909656366272204,0.0020096025924766477,0.002096102621964419,-0.20353182454581054,0.7165754563689948,0.4301729234244846,1.1874907218176471,0.6440438232055122,0.18182774535335228,Slow
89,0,bicycle,1.4853504166747529,1.5020170833414195,0.001876972683496894,0.0017049169044569563,-0.11041994023202638,0.5399302280027831,0.48884817430017785,0.7999410368951527,0.12618828175161143,1.2375204943736755,Fast
133,3,room,1.4870661012323476,1.4981772123434587,0.0012923033810312559,0.0012752987748660038,-0.5202226636222783,1.0413155426007132,0.42277986888468155,-0.0938119987186459,0.8015110709509577,-0.675237834576419,Slow
134,1,bicycle,1.4909656366272204,1.5020767477383314,0.002050229763620651,0.001868936169755974,-0.24818644730115613,0.8239752804456062,0.36754195104006343,1.1882789444108932,0.6449190343519964,0.1801819462413082,Slow
44,2,room,1.4981188405719006,1.531452173905234,0.0013146301880721909,0.0012826793653567781,-0.16316433851763357,0.5014973994121422,0.6501833312795374,-1.223741125615338,2.233087200963025,1.0953560632787496,Slow
134,3,room,1.4981772123434587,1.5092883234545698,0.0012922976291724667,0.0013208216291203843,-0.5202852910636913,1.041407102709185,0.42274018689217907,-0.09295104111130906,0.799930175553641,-0.6757638061530395,Slow
90,0,bicycle,1.5020170833414195,1.518683750008086,0.0018771467131040787,0.001845344599391958,-0.11033545427545119,0.5398054271164732,0.48911326929076304,0.8041830297792569,0.12801559935289292,1.2320106554228083,Fast
135,1,bicycle,1.5020767477383314,1.5131878588494425,0.0020501057660144593,0.0018944418213747197,-0.2479136959952161,0.8235119704665149,0.36774480441525226,1.1869336212090351,0.6435846761085179,0.17947093450776083,Slow
135,3,room,1.5092883234545698,1.5203994345656808,0.001292311416152837,0.0012820288752161022,-0.5201951617467273,1.0412744326900265,0.4228005970920839,-0.09471421758017289,0.800240523245629,-0.676322391337254,Slow
136,1,bicycle,1.5131878588494425,1.5242989699605536,0.0020502070027013253,0.0019545535773731484,-0.24814817490776014,0.8239061755425962,0.3675742432397038,1.1884476673654727,0.6444167813249588,0.1805250736207755,Slow
91,0,bicycle,1.518683750008086,1.5353504166747527,0.0018770182299376445,0.002238746568421431,-0.11043755553168898,0.5398939023027594,0.4891781877322561,0.80541395433826,0.12122078843338001,1.2340124765455236,Fast
136,3,room,1.5203994345656808,1.531510545676792,0.0012923100241288802,0.0010427702193874359,-0.520177299422812,1.0412487969309396,0.42280917230330717,-0.09401191356694549,0.8001182367451494,-0.6780570208202004,Slow
137,1,bicycle,1.5242989699605536,1.5354100810716647,0.0020503113229106192,0.002060047374708759,-0.24840658750166844,0.8243351091107178,0.3673914252435664,1.1902436660468327,0.6453305403462596,0.18033698504540896,Slow
45,2,room,1.531452173905234,1.5647855072385675,0.0013146559236741741,0.0012584170765953036,-0.1626802808875474,0.5007872703820627,0.6504513964594674,-1.2217348528961682,2.2324516135193515,1.0917578770159073,Slow
137,3,room,1.531510545676792,1.542621656787903,0.0012923236750734248,0.0013428134250655231,-0.5200910788769948,1.0411218033975036,0.4228671619941075,-0.09567977498509639,0.8001115107577282,-0.6789145273270202,Slow
92,0,bicycle,1.5353504166747527,1.5520170833414193,0.0018772144858130212,0.0019223735504796567,-0.11031274220219184,0.5397554432464657,0.48928521534022995,0.807661573910188,0.12660456322972796,1.2298106800593367,Fast
138,1,bicycle,1.5354100810716647,1.5465211921827757,0.002050198033461533,0.001971163522793148,-0.24813871248230787,0.8238865387675647,0.3675846129990952,1.1885411837413287,0.644302988297311,0.1799606409066399,Slow
