Frame_ID,User_ID,Model,R,D,Pred_Cost,Real_Cost,Param_a,Param_b,Param_c,Mode
73,1,flowers,3.807444,3.818555,0.005392,0.005349,0.072301,0.468809,0.44455,Slow
198,2,flowers,3.811439,3.828106,0.007118,0.007119,0.339288,0.242379,0.407268,Slow
74,1,flowers,3.818555,3.829666,0.005392,0.005388,0.07226,0.468885,0.444522,Slow
24,3,flowers,3.826979,3.860312,0.006661,0.006742,0.275055,0.296158,0.431788,Slow
199,2,flowers,3.828106,3.844772,0.007118,0.007062,0.33942,0.242216,0.407314,Slow
75,1,flowers,3.829666,3.840777,0.005392,0.005445,0.072286,0.468852,0.444535,Slow
76,1,flowers,3.840777,3.851888,0.005392,0.005486,0.072206,0.468971,0.444491,Slow
200,2,flowers,3.844772,3.861439,0.007118,0.007114,0.339551,0.242063,0.407355,Slow
77,1,flowers,3.851888,3.863,0.005392,0.00538,0.072255,0.468903,0.444516,Slow
25,3,flowers,3.860312,3.893645,0.00666,0.006731,0.274808,0.296534,0.431675,Slow
201,2,flowers,3.861439,3.878106,0.007119,0.007098,0.339624,0.241955,0.407391,Slow
78,1,flowers,3.863,3.874111,0.005392,0.005389,0.072329,0.468773,0.444563,Slow
79,1,flowers,3.874111,3.885222,0.005392,0.00532,0.072229,0.468927,0.444507,Slow
202,2,flowers,3.878106,3.894772,0.007118,0.007129,0.339394,0.242242,0.407308,Slow
80,1,flowers,3.885222,3.896333,0.005392,0.005507,0.072174,0.469026,0.44447,Slow
26,3,flowers,3.893645,3.926979,0.006661,0.00669,0.275151,0.296049,0.431806,Slow
203,2,flowers,3.894772,3.911439,0.007119,0.00703,0.339822,0.241684,0.407474,Slow
81,1,flowers,3.896333,3.907444,0.005392,0.00531,0.072058,0.469206,0.444404,Slow
82,1,flowers,3.907444,3.918555,0.005393,0.005462,0.072009,0.469286,0.444374,Slow
204,2,flowers,3.911439,3.928106,0.007211,0.007239,0.391538,0.177027,0.421032,Slow
83,1,flowers,3.918555,3.929666,0.005393,0.005371,0.071893,0.469474,0.444304,Slow
27,3,flowers,3.926979,3.960312,0.006659,0.006793,0.274674,0.296579,0.431723,Slow
205,2,flowers,3.928106,3.944772,0.007212,0.007283,0.392039,0.176354,0.421222,Slow
84,1,flowers,3.929666,3.940777,0.005393,0.005357,0.072005,0.469302,0.444368,Slow
85,1,flowers,3.940777,3.951888,0.005392,0.005327,0.072142,0.469083,0.444449,Slow
206,2,flowers,3.944772,3.961439,0.007119,0.007106,0.339634,0.241943,0.407393,Slow
86,1,flowers,3.951888,3.963,0.005393,0.005535,0.072124,0.46912,0.444436,Slow
28,3,flowers,3.960312,3.993645,0.006661,0.006491,0.274924,0.296366,0.431722,Slow
207,2,flowers,3.961439,3.978106,0.007118,0.007157,0.339587,0.242005,0.407375,Slow
87,1,flowers,3.963,3.974111,0.005393,0.005406,0.072175,0.469048,0.444462,Slow
88,1,flowers,3.974111,3.985222,0.005392,0.005394,0.072151,0.469075,0.444452,Slow
208,2,flowers,3.978106,3.994772,0.007119,0.007137,0.33975,0.241792,0.407438,Slow
89,1,flowers,3.985222,3.996333,0.005392,0.005445,0.072291,0.468852,0.444535,Slow
29,3,flowers,3.993645,4.026979,0.006662,0.006718,0.275416,0.295747,0.431857,Slow
209,2,flowers,3.994772,4.011439,0.007211,0.007169,0.391361,0.177226,0.421001,Slow
90,1,flowers,3.996333,4.007444,0.005392,0.005354,0.072358,0.468753,0.444571,Slow
0,0,flowers,3.998574,4.015241,0.007131,0.007036,0.465148,0.049079,0.456102,Slow
91,1,flowers,4.007444,4.018555,0.005392,0.005392,0.072398,0.468701,0.444591,Slow
210,2,flowers,4.011439,4.028106,0.007211,0.007137,0.391148,0.177492,0.420929,Slow
1,0,flowers,4.015241,4.031907,0.007131,0.007724,0.466668,0.047076,0.457055,Slow
92,1,flowers,4.018555,4.029666,0.005392,0.005396,0.072343,0.468779,0.444562,Slow
30,3,flowers,4.026979,4.060312,0.006661,0.00673,0.274895,0.296399,0.431716,Slow
211,2,flowers,4.028106,4.044772,0.007211,0.007147,0.3914,0.177182,0.421006,Slow
93,1,flowers,4.029666,4.040777,0.005392,0.005362,0.072445,0.468608,0.444625,Slow
2,0,flowers,4.031907,4.048574,0.007131,0.007615,0.465827,0.048567,0.45668,Slow
94,1,flowers,4.040777,4.051888,0.005392,0.005463,0.072555,0.468438,0.444688,Slow
212,2,flowers,4.044772,4.061439,0.007211,0.007232,0.391567,0.176971,0.42107,Slow
3,0,flowers,4.048574,4.065241,0.007131,0.006596,0.467253,0.046313,0.457398,Slow
95,1,flowers,4.051888,4.063,0.005392,0.005379,0.072579,0.468392,0.444705,Slow
31,3,flowers,4.060312,4.093645,0.006661,0.006522,0.275263,0.295892,0.431848,Slow
213,2,flowers,4.061439,4.078106,0.007211,0.007207,0.391439,0.177106,0.421049,Slow
96,1,flowers,4.063,4.074111,0.005391,0.0053,0.072683,0.468223,0.444767,Slow
4,0,flowers,4.065241,4.081907,0.007132,0.007435,0.465172,0.049416,0.456038,Slow
97,1,flowers,4.074111,4.085222,0.005391,0.005374,0.072607,0.468336,0.444725,Slow
214,2,flowers,4.078106,4.094772,0.007118,0.007194,0.339604,0.241974,0.407387,Slow
5,0,flowers,4.081907,4.098574,0.007132,0.007575,0.4656,0.048475,0.456212,Slow
98,1,flowers,4.085222,4.096333,0.005391,0.005406,0.072544,0.468427,0.444691,Slow
32,3,flowers,4.093645,4.126979,0.00666,0.006491,0.274752,0.296506,0.431727,Slow
215,2,flowers,4.094772,4.111439,0.007211,0.007266,0.391204,0.177408,0.420967,Slow
99,1,flowers,4.096333,4.107444,0.005391,0.005338,0.072616,0.468308,0.444735,Slow
6,0,flowers,4.098574,4.115241,0.007133,0.007329,0.464331,0.050617,0.455551,Slow
100,1,flowers,4.107444,4.118555,0.005391,0.005343,0.072752,0.468091,0.444816,Slow
216,2,flowers,4.111439,4.128106,0.00721,0.007265,0.390731,0.178015,0.4208,Slow
7,0,flowers,4.115241,4.131907,0.007133,0.007015,0.463094,0.052179,0.454783,Slow
101,1,flowers,4.118555,4.129666,0.005391,0.005359,0.072719,0.468133,0.4448,Slow
33,3,flowers,4.126979,4.160312,0.006661,0.006577,0.275248,0.295881,0.431864,Slow
217,2,flowers,4.128106,4.144772,0.007118,0.007134,0.339288,0.242366,0.407275,Slow
102,1,flowers,4.129666,4.140777,0.005391,0.005463,0.072587,0.468339,0.444724,Slow
8,0,flowers,4.131907,4.148574,0.007134,0.007989,0.461211,0.05519,0.453736,Slow
103,1,flowers,4.140777,4.151888,0.005391,0.005362,0.072566,0.468372,0.444712,Slow
218,2,flowers,4.144772,4.161439,0.007118,0.007061,0.339548,0.242013,0.407384,Slow
9,0,flowers,4.148574,4.165241,0.007133,0.007362,0.46285,0.052539,0.454725,Slow
104,1,flowers,4.151888,4.163,0.005391,0.005476,0.072502,0.468467,0.444676,Slow
34,3,flowers,4.160312,4.193645,0.006662,0.006588,0.275786,0.295244,0.431984,Slow
219,2,flowers,4.161439,4.178106,0.007118,0.007137,0.339098,0.2426,0.407208,Slow
105,1,flowers,4.163,4.174111,0.005391,0.005355,0.07246,0.46854,0.444649,Slow
10,0,flowers,4.165241,4.181907,0.007132,0.007827,0.463564,0.051782,0.455246,Slow
106,1,flowers,4.174111,4.185222,0.005391,0.005411,0.072437,0.468585,0.444633,Slow
220,2,flowers,4.178106,4.194772,0.007118,0.007122,0.339271,0.242383,0.407271,Slow
11,0,flowers,4.181907,4.198574,0.007132,0.007605,0.464227,0.050518,0.455632,Slow
107,1,flowers,4.185222,4.196333,0.005391,0.005365,0.072557,0.468388,0.444706,Slow
35,3,flowers,4.193645,4.226979,0.006662,0.006746,0.275568,0.295523,0.431922,Slow
221,2,flowers,4.194772,4.211439,0.007118,0.007051,0.339531,0.242028,0.407381,Slow
108,1,flowers,4.196333,4.207444,0.005391,0.005436,0.07242,0.468609,0.444624,Slow
12,0,flowers,4.198574,4.215241,0.007131,0.007292,0.46645,0.04741,0.457011,Slow
109,1,flowers,4.207444,4.218555,0.005391,0.005325,0.072409,0.468618,0.44462,Slow
222,2,flowers,4.211439,4.228106,0.007119,0.00719,0.339923,0.241503,0.407542,Slow
13,0,flowers,4.215241,4.231907,0.007132,0.006929,0.463975,0.051204,0.455516,Slow
110,1,flowers,4.218555,4.229666,0.005391,0.005435,0.072437,0.468561,0.444641,Slow
36,3,flowers,4.226979,4.260312,0.006661,0.006592,0.275227,0.295897,0.431866,Slow
223,2,flowers,4.228106,4.244772,0.007118,0.007184,0.339574,0.241974,0.407397,Slow
111,1,flowers,4.229666,4.240777,0.005391,0.005398,0.072304,0.468775,0.444562,Slow
14,0,flowers,4.231907,4.248574,0.007133,0.007125,0.463414,0.052113,0.455038,Slow
112,1,flowers,4.240777,4.251888,0.005392,0.005354,0.072159,0.469007,0.444476,Slow
224,2,flowers,4.244772,4.261439,0.007119,0.007051,0.339696,0.241821,0.407441,Slow
15,0,flowers,4.248574,4.265241,0.007132,0.007054,0.465657,0.048955,0.456418,Slow
113,1,flowers,4.251888,4.263,0.005392,0.005382,0.07219,0.468948,0.444498,Slow
37,3,flowers,4.260312,4.293645,0.006661,0.006565,0.275469,0.295596,0.431929,Slow
225,2,flowers,4.261439,4.278106,0.007119,0.007081,0.340089,0.241316,0.407591,Slow
114,1,flowers,4.263,4.274111,0.005391,0.005482,0.072281,0.4688,0.444552,Slow
16,0,flowers,4.265241,4.281907,0.007131,0.006707,0.466917,0.046988,0.457295,Slow
115,1,flowers,4.274111,4.285222,0.005391,0.0054,0.072269,0.46883,0.444541,Slow
226,2,flowers,4.278106,4.294772,0.007211,0.007173,0.3912,0.177419,0.420978,Slow
17,0,flowers,4.281907,4.298574,0.007132,0.007359,0.464762,0.050228,0.456102,Slow
116,1,flowers,4.285222,4.296333,0.005391,0.00535,0.072229,0.468888,0.44452,Slow
38,3,flowers,4.293645,4.326979,0.00666,0.006591,0.275088,0.295984,0.431887,Slow
227,2,flowers,4.294772,4.311439,0.00721,0.007253,0.390955,0.177707,0.420917,Slow
117,1,flowers,4.296333,4.307444,0.005392,0.005321,0.072138,0.469042,0.444463,Slow
18,0,flowers,4.298574,4.315241,0.007133,0.007686,0.462754,0.053417,0.454901,Slow
118,1,flowers,4.307444,4.318555,0.005392,0.005422,0.072112,0.469086,0.444447,Slow
228,2,flowers,4.311439,4.328106,0.007119,0.007148,0.339758,0.241729,0.407471,Slow
19,0,flowers,4.315241,4.331907,0.007134,0.007028,0.461398,0.055172,0.453994,Slow
119,1,flowers,4.318555,4.329666,0.005392,0.005404,0.071976,0.469299,0.444368,Slow
39,3,flowers,4.326979,4.360312,0.00666,0.006786,0.275024,0.296065,0.431868,Slow
229,2,flowers,4.328106,4.344772,0.007209,0.007213,0.390537,0.178197,0.42083,Slow
120,1,flowers,4.329666,4.340777,0.005392,0.005433,0.071894,0.46944,0.444316,Slow
20,0,flowers,4.331907,4.348574,0.007134,0.007903,0.460667,0.056041,0.453392,Slow
121,1,flowers,4.340777,4.351888,0.005392,0.005306,0.072022,0.469235,0.444392,Slow
230,2,flowers,4.344772,4.361439,0.007209,0.007228,0.390747,0.177891,0.42095,Slow
21,0,flowers,4.348574,4.365241,0.007135,0.006581,0.459109,0.058334,0.452605,Slow
122,1,flowers,4.351888,4.363,0.005392,0.005323,0.072072,0.469143,0.444426,Slow
40,3,flowers,4.360312,4.393645,0.006659,0.00666,0.274606,0.296603,0.431746,Slow
231,2,flowers,4.361439,4.378106,0.007209,0.00712,0.390832,0.177741,0.421031,Slow
123,1,flowers,4.363,4.374111,0.005392,0.00546,0.071928,0.469375,0.44434,Slow
22,0,flowers,4.365241,4.381907,0.007136,0.007512,0.457867,0.060062,0.451698,Slow
124,1,flowers,4.374111,4.385222,0.005392,0.005412,0.071905,0.46942,0.444323,Slow
232,2,flowers,4.378106,4.394772,0.007209,0.007236,0.391011,0.177454,0.421148,Slow
23,0,flowers,4.381907,4.398574,0.007135,0.007729,0.458337,0.059139,0.452046,Slow
125,1,flowers,4.385222,4.396333,0.005392,0.005424,0.07191,0.469424,0.444322,Slow
41,3,flowers,4.393645,4.426979,0.006658,0.006638,0.274339,0.29693,0.431678,Slow
233,2,flowers,4.394772,4.411439,0.007209,0.007202,0.390904,0.177648,0.421049,Slow
126,1,flowers,4.396333,4.407444,0.005393,0.005336,0.071839,0.469534,0.444281,Slow
24,0,flowers,4.398574,4.415241,0.007134,0.007062,0.46,0.056424,0.452942,Slow
127,1,flowers,4.407444,4.418555,0.005392,0.005334,0.071812,0.46957,0.444268,Slow
234,2,flowers,4.411439,4.428106,0.00721,0.007163,0.391822,0.176432,0.421398,Slow
25,0,flowers,4.415241,4.431907,0.007134,0.007068,0.459115,0.058007,0.452569,Slow
128,1,flowers,4.418555,4.429666,0.005393,0.005451,0.071753,0.469668,0.444232,Slow
42,3,flowers,4.426979,4.460312,0.006658,0.006646,0.274377,0.296835,0.431721,Slow
235,2,flowers,4.428106,4.444772,0.00721,0.007104,0.391773,0.176475,0.421392,Slow
129,1,flowers,4.429666,4.440777,0.005393,0.005454,0.071655,0.469833,0.444171,Slow
26,0,flowers,4.431907,4.448574,0.007136,0.007508,0.457197,0.06078,0.451297,Slow
130,1,flowers,4.440777,4.451888,0.005393,0.005329,0.071574,0.469971,0.44412,Slow
236,2,flowers,4.444772,4.461439,0.007211,0.007212,0.392414,0.175577,0.421685,Slow
27,0,flowers,4.448574,4.465241,0.007137,0.007318,0.45617,0.062571,0.450676,Slow
131,1,flowers,4.451888,4.463,0.005393,0.005318,0.071595,0.469948,0.444129,Slow
43,3,flowers,4.460312,4.493645,0.006659,0.006804,0.274676,0.296485,0.431786,Slow
237,2,flowers,4.461439,4.478106,0.007211,0.007236,0.39294,0.174842,0.421934,Slow
132,1,flowers,4.463,4.474111,0.005393,0.005387,0.071668,0.469821,0.444176,Slow
28,0,flowers,4.465241,4.481907,0.007137,0.006419,0.455243,0.064191,0.450301,Slow
133,1,flowers,4.474111,4.485222,0.005393,0.005346,0.071529,0.470044,0.444093,Slow
238,2,flowers,4.478106,4.494772,0.007211,0.007093,0.393356,0.174244,0.422136,Slow
29,0,flowers,4.481907,4.498574,0.007137,0.006834,0.455007,0.064195,0.450062,Slow
134,1,flowers,4.485222,4.496333,0.005394,0.005345,0.071395,0.470262,0.444013,Slow
44,3,flowers,4.493645,4.526979,0.006659,0.006575,0.274818,0.2963,0.431829,Slow
239,2,flowers,4.494772,4.511439,0.007212,0.007213,0.393566,0.174012,0.422165,Slow
135,1,flowers,4.496333,4.507444,0.005394,0.00532,0.071453,0.470169,0.444047,Slow
30,0,flowers,4.498574,4.515241,0.007136,0.007131,0.455318,0.063667,0.450406,Slow
136,1,flowers,4.507444,4.518555,0.005394,0.005366,0.071375,0.470287,0.444004,Slow
240,2,flowers,4.511439,4.528106,0.007212,0.007221,0.394321,0.172972,0.422491,Slow
31,0,flowers,4.515241,4.531907,0.007137,0.006645,0.452636,0.067701,0.448842,Slow
137,1,flowers,4.518555,4.529666,0.005394,0.005326,0.071271,0.470458,0.443941,Slow
45,3,flowers,4.526979,4.560312,0.00666,0.006807,0.274761,0.296453,0.431757,Slow
241,2,flowers,4.528106,4.544772,0.007213,0.007174,0.394539,0.172727,0.422528,Slow
138,1,flowers,4.529666,4.540777,0.005394,0.005329,0.071355,0.470331,0.443988,Slow
32,0,flowers,4.531907,4.548574,0.007136,0.006967,0.453794,0.065761,0.44957,Slow
139,1,flowers,4.540777,4.551888,0.005394,0.005411,0.071365,0.470305,0.443997,Slow
242,2,flowers,4.544772,4.561439,0.007214,0.00724,0.395495,0.17145,0.422899,Slow
33,0,flowers,4.548574,4.565241,0.007136,0.006657,0.455899,0.062637,0.450673,Slow
140,1,flowers,4.551888,4.563,0.005394,0.005391,0.071292,0.470427,0.443952,Slow
46,3,flowers,4.560312,4.593645,0.006659,0.006683,0.274711,0.296422,0.431808,Slow
243,2,flowers,4.561439,4.578106,0.007214,0.007205,0.396379,0.170271,0.423236,Slow
141,1,flowers,4.563,4.574111,0.005394,0.005423,0.071299,0.470424,0.443953,Slow
34,0,flowers,4.565241,4.581907,0.007136,0.007004,0.455316,0.063743,0.450516,Slow
142,1,flowers,4.574111,4.585222,0.005394,0.005297,0.07119,0.470597,0.443889,Slow
244,2,flowers,4.578106,4.594772,0.007215,0.007235,0.396629,0.169958,0.423322,Slow
35,0,flowers,4.581907,4.598574,0.007135,0.007016,0.455103,0.064113,0.450584,Slow
143,1,flowers,4.585222,4.596333,0.005394,0.005395,0.071308,0.470414,0.443957,Slow
47,3,flowers,4.593645,4.626979,0.006659,0.006641,0.274584,0.296629,0.431741,Slow
245,2,flowers,4.594772,4.611439,0.007214,0.007251,0.395764,0.171103,0.422993,Slow
144,1,flowers,4.596333,4.607444,0.005394,0.005517,0.071337,0.470375,0.443972,Slow
36,0,flowers,4.598574,4.615241,0.007134,0.007258,0.456214,0.062483,0.451399,Slow
145,1,flowers,4.607444,4.618555,0.005394,0.005372,0.071295,0.470443,0.443947,Slow
246,2,flowers,4.611439,4.628106,0.007214,0.007252,0.395924,0.170938,0.423004,Slow
37,0,flowers,4.615241,4.631907,0.007134,0.007102,0.456596,0.062192,0.4516,Slow
146,1,flowers,4.618555,4.629666,0.005394,0.005443,0.071254,0.4705,0.443925,Slow
48,3,flowers,4.626979,4.660312,0.00666,0.006942,0.274956,0.296128,0.431865,Slow
247,2,flowers,4.628106,4.644772,0.007215,0.007286,0.396709,0.169912,0.423285,Slow
147,1,flowers,4.629666,4.640777,0.005394,0.005442,0.071209,0.470577,0.443897,Slow
38,0,flowers,4.631907,4.648574,0.007134,0.007311,0.459101,0.058606,0.453039,Slow
148,1,flowers,4.640777,4.651888,0.005394,0.005445,0.071298,0.470431,0.443951,Slow
248,2,flowers,4.644772,4.661439,0.007215,0.007239,0.396479,0.170216,0.423186,Slow
39,0,flowers,4.648574,4.665241,0.007135,0.007271,0.457919,0.060355,0.452184,Slow
149,1,flowers,4.651888,4.663,0.005394,0.005404,0.071325,0.47038,0.443969,Slow
49,3,flowers,4.660312,4.693645,0.00666,0.006541,0.275344,0.295624,0.431983,Slow
249,2,flowers,4.661439,4.678106,0.007215,0.007182,0.39641,0.170332,0.423122,Slow
150,1,flowers,4.663,4.674111,0.005394,0.005427,0.071215,0.470551,0.443906,Slow
40,0,flowers,4.665241,4.681907,0.007134,0.007498,0.458607,0.059038,0.452573,Slow
151,1,flowers,4.674111,4.685222,0.005394,0.005435,0.071244,0.470512,0.443921,Slow
250,2,flowers,4.678106,4.694772,0.007215,0.00717,0.396449,0.17032,0.423088,Slow
41,0,flowers,4.681907,4.698574,0.007133,0.00744,0.459608,0.057295,0.453174,Slow
152,1,flowers,4.685222,4.696333,0.005394,0.005432,0.071294,0.470432,0.44395,Slow
50,3,flowers,4.693645,4.726979,0.00666,0.00662,0.275368,0.295534,0.43203,Slow
251,2,flowers,4.694772,4.711439,0.007215,0.00714,0.395614,0.171446,0.422748,Slow
153,1,flowers,4.696333,4.707444,0.005394,0.005328,0.071418,0.470237,0.444022,Slow
42,0,flowers,4.698574,4.715241,0.007134,0.007405,0.457883,0.060097,0.452219,Slow
154,1,flowers,4.707444,4.718555,0.005394,0.005293,0.071459,0.470163,0.444049,Slow
252,2,flowers,4.711439,4.728106,0.007215,0.007225,0.395727,0.171248,0.422844,Slow
43,0,flowers,4.715241,4.731907,0.007135,0.008238,0.457575,0.060792,0.451974,Slow
155,1,flowers,4.718555,4.729666,0.005394,0.005302,0.071411,0.470251,0.444017,Slow
51,3,flowers,4.726979,4.760312,0.006661,0.006522,0.275809,0.295021,0.432124,Slow
253,2,flowers,4.728106,4.744772,0.007214,0.007307,0.395345,0.171771,0.422694,Slow
156,1,flowers,4.729666,4.740777,0.005394,0.005378,0.071309,0.470415,0.443957,Slow
44,0,flowers,4.731907,4.748574,0.007135,0.007258,0.458438,0.059281,0.452321,Slow
157,1,flowers,4.740777,4.751888,0.005394,0.005429,0.071354,0.47034,0.443985,Slow
254,2,flowers,4.744772,4.761439,0.007214,0.007189,0.395076,0.172114,0.422596,Slow
45,0,flowers,4.748574,4.765241,0.007135,0.008054,0.457659,0.060126,0.451816,Slow
158,1,flowers,4.751888,4.763,0.005394,0.005328,0.071461,0.470174,0.444046,Slow
52,3,flowers,4.760312,4.793645,0.00666,0.006768,0.275407,0.295471,0.432051,Slow
255,2,flowers,4.761439,4.778106,0.007214,0.007246,0.39537,0.17174,0.4227,Slow
159,1,flowers,4.763,4.774111,0.005394,0.005449,0.071338,0.470368,0.443974,Slow
46,0,flowers,4.765241,4.781907,0.007135,0.007281,0.456769,0.061614,0.451478,Slow
160,1,flowers,4.774111,4.785222,0.005394,0.005364,0.0714,0.47027,0.444011,Slow
256,2,flowers,4.778106,4.794772,0.007215,0.007162,0.396033,0.170832,0.422975,Slow
47,0,flowers,4.781907,4.798574,0.007136,0.007106,0.455299,0.063658,0.450449,Slow
161,1,flowers,4.785222,4.796333,0.005394,0.005365,0.071421,0.470247,0.444019,Slow
53,3,flowers,4.793645,4.826979,0.006659,0.006851,0.275192,0.295651,0.432054,Slow
257,2,flowers,4.794772,4.811439,0.007214,0.007228,0.395556,0.171457,0.422794,Slow
162,1,flowers,4.796333,4.807444,0.005394,0.005345,0.071307,0.470436,0.443949,Slow
48,0,flowers,4.798574,4.815241,0.007137,0.007003,0.45474,0.06446,0.449936,Slow
163,1,flowers,4.807444,4.818555,0.005394,0.005283,0.071251,0.47053,0.443915,Slow
258,2,flowers,4.811439,4.828106,0.007214,0.007301,0.394808,0.172465,0.4225,Slow
49,0,flowers,4.815241,4.831907,0.007136,0.007675,0.45503,0.0641,0.450304,Slow
164,1,flowers,4.818555,4.829666,0.005394,0.005408,0.071239,0.470543,0.44391,Slow
54,3,flowers,4.826979,4.860312,0.00666,0.006849,0.275204,0.295728,0.431994,Slow
259,2,flowers,4.828106,4.844772,0.007213,0.007261,0.394208,0.173304,0.422223,Slow
165,1,flowers,4.829666,4.840777,0.005394,0.005496,0.071315,0.470431,0.443951,Slow
50,0,flowers,4.831907,4.848574,0.007136,0.007722,0.453408,0.066549,0.449523,Slow
166,1,flowers,4.840777,4.851888,0.005394,0.005391,0.07139,0.47032,0.443992,Slow
260,2,flowers,4.844772,4.861439,0.007214,0.007104,0.394916,0.172341,0.42251,Slow
51,0,flowers,4.848574,4.865241,0.007136,0.007351,0.453596,0.066602,0.449725,Slow
167,1,flowers,4.851888,4.863,0.005395,0.005285,0.071346,0.470402,0.443963,Slow
55,3,flowers,4.860312,4.893645,0.006661,0.006799,0.27553,0.295407,0.432023,Slow
261,2,flowers,4.861439,4.878106,0.007213,0.007253,0.394644,0.172662,0.422447,Slow
168,1,flowers,4.863,4.874111,0.005395,0.005441,0.07122,0.470608,0.443887,Slow
52,0,flowers,4.865241,4.881907,0.007136,0.007542,0.454293,0.065364,0.449946,Slow
169,1,flowers,4.874111,4.885222,0.005395,0.005299,0.071145,0.470733,0.443841,Slow
262,2,flowers,4.878106,4.894772,0.007213,0.007256,0.394841,0.172362,0.422572,Slow
53,0,flowers,4.881907,4.898574,0.007137,0.006679,0.453999,0.065698,0.449575,Slow
170,1,flowers,4.885222,4.896333,0.005395,0.005324,0.071152,0.470713,0.443848,Slow
56,3,flowers,4.893645,4.926979,0.006661,0.006638,0.275245,0.295821,0.431906,Slow
263,2,flowers,4.894772,4.911439,0.007213,0.007225,0.394566,0.172705,0.422482,Slow
171,1,flowers,4.896333,4.907444,0.005395,0.005381,0.071285,0.470501,0.443926,Slow
54,0,flowers,4.898574,4.915241,0.007138,0.006579,0.453294,0.067071,0.449197,Slow
172,1,flowers,4.907444,4.918555,0.005395,0.005402,0.071315,0.470446,0.443946,Slow
264,2,flowers,4.911439,4.928106,0.007214,0.00726,0.395478,0.171478,0.422844,Slow
55,0,flowers,4.915241,4.931907,0.007138,0.007586,0.452154,0.068653,0.448675,Slow
173,1,flowers,4.918555,4.929666,0.005395,0.005335,0.071292,0.470489,0.44393,Slow
57,3,flowers,4.926979,4.960312,0.00666,0.006619,0.274919,0.296279,0.431784,Slow
265,2,flowers,4.928106,4.944772,0.007214,0.007156,0.396042,0.170707,0.423075,Slow
174,1,flowers,4.929666,4.940777,0.005394,0.005378,0.071383,0.470338,0.443986,Slow
56,0,flowers,4.931907,4.948574,0.007137,0.007092,0.451104,0.070137,0.448227,Slow
175,1,flowers,4.940777,4.951888,0.005395,0.005437,0.071242,0.470562,0.443903,Slow
266,2,flowers,4.944772,4.961439,0.007215,0.007219,0.396699,0.169801,0.423356,Slow
57,0,flowers,4.948574,4.965241,0.007137,0.007406,0.450891,0.070722,0.448274,Slow
176,1,flowers,4.951888,4.963,0.005395,0.005445,0.07112,0.470763,0.443829,Slow
58,3,flowers,4.960312,4.993645,0.00666,0.006473,0.274825,0.296431,0.431734,Slow
267,2,flowers,4.961439,4.978106,0.007215,0.007292,0.396291,0.170383,0.423151,Slow
177,1,flowers,4.963,4.974111,0.005395,0.005469,0.071159,0.470703,0.443851,Slow
58,0,flowers,4.965241,4.981907,0.007139,0.006879,0.448558,0.074167,0.446831,Slow
178,1,flowers,4.974111,4.985222,0.005395,0.005507,0.071263,0.470534,0.443914,Slow
268,2,flowers,4.978106,4.994772,0.007214,0.007286,0.396253,0.170419,0.423141,Slow
59,0,flowers,4.981907,4.998574,0.007138,0.007736,0.449769,0.072109,0.447368,Slow
179,1,flowers,4.985222,4.996333,0.005395,0.005442,0.071265,0.470519,0.443919,Slow
59,3,flowers,4.993645,5.026979,0.006661,0.006889,0.275155,0.295964,0.431861,Slow
269,2,flowers,4.994772,5.011439,0.007215,0.007253,0.396505,0.170108,0.423204,Slow
180,1,flowers,4.996333,5.007444,0.005394,0.005382,0.071327,0.47041,0.443959,Slow
60,0,flowers,4.998574,5.015241,0.007139,0.006582,0.450899,0.070534,0.447868,Slow
181,1,flowers,5.007444,5.018555,0.005395,0.005445,0.071197,0.47062,0.443882,Slow
270,2,flowers,5.011439,5.028106,0.007215,0.007153,0.396789,0.169694,0.423359,Slow
61,0,flowers,5.015241,5.031907,0.00714,0.006634,0.451419,0.070497,0.448098,Fast
182,1,flowers,5.018555,5.029666,0.005395,0.005422,0.071118,0.470745,0.443836,Slow
60,3,flowers,5.026979,5.060312,0.006659,0.006712,0.274835,0.296269,0.431839,Slow
271,2,flowers,5.028106,5.044772,0.007215,0.007142,0.396579,0.169953,0.42331,Slow
183,1,flowers,5.029666,5.040777,0.005395,0.005425,0.071218,0.470593,0.443892,Slow
62,0,flowers,5.031907,5.048574,0.007193,0.007823,0.396407,0.163293,0.411334,Fast
184,1,flowers,5.040777,5.051888,0.005395,0.005405,0.071159,0.470683,0.443858,Slow
272,2,flowers,5.044772,5.061439,0.007215,0.007223,0.397211,0.169135,0.423524,Slow
63,0,flowers,5.048574,5.065241,0.007193,0.006055,0.397095,0.162114,0.411568,Fast
185,1,flowers,5.051888,5.063,0.005394,0.005341,0.071266,0.470511,0.443922,Slow
61,3,flowers,5.060312,5.093645,0.006658,0.006603,0.27456,0.296575,0.431792,Slow
273,2,flowers,5.061439,5.078106,0.007216,0.007228,0.397547,0.168675,0.423656,Slow
186,1,flowers,5.063,5.074111,0.005395,0.005334,0.071257,0.470529,0.443916,Slow
64,0,flowers,5.065241,5.081907,0.007193,0.007359,0.397878,0.161337,0.411927,Fast
187,1,flowers,5.074111,5.085222,0.005395,0.005389,0.071316,0.470445,0.443947,Slow
274,2,flowers,5.078106,5.094772,0.007216,0.007209,0.39757,0.168653,0.423644,Slow
65,0,flowers,5.081907,5.098574,0.007194,0.007147,0.397876,0.162195,0.412066,Fast
188,1,flowers,5.085222,5.096333,0.005395,0.005404,0.071201,0.470634,0.443877,Slow
